,interview__id,dcode,gtcode,gtname,clcode,clname,EA,EAname,hhmem,as1__101,as1__102,as1__103,as1__104,as1__105,as1__106,as1__107,as1__108,as1__109,as1__110,as1__111,as1__112,as1__113,as1__114,as1__115,as1__116,as1__117,as1__118,as1__119,as1__120,as1__121,as1__122,as1__123,as1__124,as1__125,as1__126,as1__127,as1__128,as1__129,as1__130,as1__131,as1__132,as2__1,as2__2,as2__3,as2__4,as2__5,as2__6,as2__7,as2__8,as2__9,as2_1,as2_2,as2_3,as2_4,as2_5,as2_6,as2_7,as2_8,as2_9,as2a,as2b,as3_1__1,as3_1__2,as3_1__3,as3,as3a,as3b,as3c,tot_wetland,as3d,as4,as4a,as4b,as4c,as4d,as5,as6a,as6b,a,area,weights
9885,008a2a95492243c9bd865088be1bd089,15,4,Kangpar,2,Kangpar_Lamyong,1,"It start from chorphu village, sarong, pangkhosa, neyling, lamwong and stop at Kheshing village.",2.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,4.0,,,,,,,2,,0,1,0,,,,,,0.0,1.0,0.5,0.0,0.5,0.0,,2,,,2.0,16.253699788583507
9886,aec591567c7641afb31fee76757e507d,15,4,Kangpar,2,Kangpar_Lamyong,1,"It start from chorphu village, sarong, pangkhosa, neyling, lamwong and stop at Kheshing village.",2.0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0,0,0,0,0,,,3.0,,,,,,,2,,1,1,0,0.25,0.25,,,0.25,0.0,2.0,2.0,,,0.0,,2,,,2.0,16.253699788583507
9887,01823f3b278e4da198151c230b631867,15,4,Kangpar,2,Kangpar_Lamyong,1,"It start from chorphu village, sarong, pangkhosa, neyling, lamwong and stop at Kheshing village.",5.0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.0,0,0,0,0,0,,1.0,10.0,,,,,,,2,,1,1,0,0.7,0.0,0.0,0.7,0.7,0.0,2.0,2.0,,,0.0,,2,,,2.0,16.253699788583507
9888,5134e514ad4f4581bb196a2c7e0ed26c,15,4,Kangpar,2,Kangpar_Lamyong,1,"It start from chorphu village, sarong, pangkhosa, neyling, lamwong and stop at Kheshing village.",2.0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,4.0,,,,,,,2,,1,1,0,0.25,0.0,0.0,0.25,0.25,0.0,0.7,0.2,0.0,0.5,0.0,,2,,,2.0,16.253699788583507
9889,2f99761254d844f88facd0cf69e64b82,15,4,Kangpar,2,Kangpar_Lamyong,1,"It start from chorphu village, sarong, pangkhosa, neyling, lamwong and stop at Kheshing village.",3.0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,1.0,,,,,,,2,,1,1,0,1.0,0.25,0.0,0.75,1.0,0.0,1.0,1.0,,,0.0,,2,,,2.0,16.253699788583507
9890,69b3da0dd69f4ce5a4c2f2407cdb97b1,15,4,Kangpar,2,Kangpar_Lamyong,1,"It start from chorphu village, sarong, pangkhosa, neyling, lamwong and stop at Kheshing village.",2.0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,12.0,,,,,,,2,,1,1,0,0.66,0.66,,,0.66,0.0,2.0,1.0,0.0,0.0,0.0,,2,,,2.0,16.253699788583507
9891,b65728276adc4ba8afa6596bcfe27266,15,4,Kangpar,2,Kangpar_Lamyong,1,"It start from chorphu village, sarong, pangkhosa, neyling, lamwong and stop at Kheshing village.",2.0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,2.0,,,,,,,2,,0,1,0,,,,,,0.0,17.0,4.0,2.0,11.0,0.0,,2,,,2.0,16.253699788583507
9892,39d79cc382c643788c615f94b1e54a82,15,4,Kangpar,2,Kangpar_Lamyong,1,"It start from chorphu village, sarong, pangkhosa, neyling, lamwong and stop at Kheshing village.",2.0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.0,0,0,0,1,0,,,3.0,,,,,25.0,,1,6000.0,0,1,0,,,,,,0.0,10.0,1.0,0.0,9.0,0.0,,2,,,2.0,16.253699788583507
9893,c078202b875149f28421b7f8ad1daab0,15,4,Kangpar,2,Kangpar_Lamyong,1,"It start from chorphu village, sarong, pangkhosa, neyling, lamwong and stop at Kheshing village.",7.0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0,0,0,1,0,,,18.0,,,,,8.0,,2,,1,1,0,0.4,0.4,,,0.4,0.0,5.0,5.0,,,0.0,,2,,,2.0,16.253699788583507
9894,37cae01936664955bb15e68c9ce4a209,15,4,Kangpar,2,Kangpar_Lamyong,1,"It start from chorphu village, sarong, pangkhosa, neyling, lamwong and stop at Kheshing village.",2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0,0,0,1,0,,,5.0,,,,,15.0,,2,,0,1,0,,,,,,0.0,7.0,5.0,0.0,2.0,0.0,,2,,,2.0,16.253699788583507
9895,eb171ab768714b8bb3c84ac12f2049d5,15,4,Kangpar,2,Kangpar_Lamyong,1,"It start from chorphu village, sarong, pangkhosa, neyling, lamwong and stop at Kheshing village.",2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0,,,3.0,,,,,12.0,,2,,1,1,0,0.2,0.0,0.0,0.2,0.2,0.0,3.5,0.5,0.4,2.6,0.0,,2,,,2.0,16.253699788583507
9896,3c5e224be2de43a5850e55902fe4d326,15,4,Kangpar,2,Kangpar_Lamyong,1,"It start from chorphu village, sarong, pangkhosa, neyling, lamwong and stop at Kheshing village.",3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,1.0,,,,,,,2,,1,1,0,1.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,7.0,0.0,,2,,,2.0,16.253699788583507
9897,b16fa19889014dd2b2a8e7a1293f1206,15,4,Kangpar,3,Passaphu_Peydoong,1,NA,2.0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,8.0,,,,,,,2,,0,1,0,,,,,,0.0,1.0,1.0,,,0.0,,2,,,2.0,12.371677740863786
9898,f7bd83f6344d40ccb6a602229f590416,15,4,Kangpar,3,Passaphu_Peydoong,1,NA,3.0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,2,,0,0,0,,,,,,0.0,,,,,0.0,,2,,,2.0,12.371677740863786
9899,af055e07adb94590947fef743338a562,15,4,Kangpar,3,Passaphu_Peydoong,1,NA,2.0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0,0,0,1,0,,,10.0,,,,,5.0,,2,,0,1,0,,,,,,0.0,0.05,0.05,,,0.0,,2,,,2.0,12.371677740863786
9900,1a00e4faa4ae46dab6dfd819dbb0061d,15,4,Kangpar,3,Passaphu_Peydoong,1,NA,4.0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0,,,4.0,,,,,5.0,,2,,1,1,0,5.0,5.0,0.0,0.0,5.0,0.0,1.32,1.32,,,0.99,,2,,,2.0,12.371677740863786
9901,47cc76b7c9694bec90b38adff54ec90f,15,4,Kangpar,3,Passaphu_Peydoong,1,NA,3.0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,6.0,,,,,,,2,,0,1,0,,,,,,0.0,3.0,2.5,0.0,0.5,0.0,,2,,,2.0,12.371677740863786
9902,cc3b9862bb824572ac321700611877db,15,4,Kangpar,3,Passaphu_Peydoong,1,NA,2.0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,3.0,,,,,,,2,,1,1,1,0.07,0.0,0.07,,0.07,0.0,7.0,2.5,0.0,4.0,0.0,0.5,2,,,2.0,12.371677740863786
9903,014af05a2b7a4f7cad03e2b149919a2d,15,4,Kangpar,3,Passaphu_Peydoong,1,NA,2.0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,2.0,,,,,,,2,,1,1,0,0.2,0.2,,,0.2,0.0,3.0,2.0,0.0,1.0,0.0,,2,,,2.0,12.371677740863786
9904,3d27f4ceaf9540809e35663d300a0f43,15,4,Kangpar,3,Passaphu_Peydoong,1,NA,4.0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0,0,0,1,0,,,6.0,,,,,6.0,,2,,1,1,1,0.25,0.0,0.25,,0.25,0.0,0.2,0.2,,,0.0,1.0,2,,,2.0,12.371677740863786
9905,53b196264516467a81fe49b68d40691f,15,4,Kangpar,3,Passaphu_Peydoong,1,NA,5.0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0,,,4.0,,,,,,,2,,1,1,1,0.5,0.5,,,0.5,0.5,2.5,1.0,0.0,1.5,0.0,1.0,2,,,2.0,12.371677740863786
9906,98a5da7dfbde4074a7318302086d2e7a,15,4,Kangpar,3,Passaphu_Peydoong,1,NA,2.0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,2.0,,,,,,,2,,0,0,0,,,,,,0.0,,,,,0.0,,2,,,2.0,12.371677740863786
9907,5fd3b1f35a4448fab1c706e436d6438a,15,4,Kangpar,3,Passaphu_Peydoong,1,NA,2.0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,3.0,,,,,,,2,,0,1,1,,,,,,0.0,3.33,0.66,0.0,2.67,0.0,0.33,2,,,2.0,12.371677740863786
9908,2369d60765764538baaca64d42070b7f,15,4,Kangpar,3,Passaphu_Peydoong,1,NA,5.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,10.0,,,,,,,2,,0,1,0,,,,,,0.0,2.0,1.0,0.0,0.0,0.0,,2,,,2.0,12.371677740863786
9909,0a3c0be408544cac8bc4a5833c8ec265,15,5,Khaling,1,Barshong,1,NA,3.0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,2,,0,1,0,,,,,,0.0,1.0,0.5,0.0,0.5,0.0,,2,,,2.0,12.87998776009792
9910,1e69daa653524b278f166e42a94d42dd,15,5,Khaling,1,Barshong,1,NA,2.0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.0,0,0,0,0,0,,,7.0,,,,,,,2,,0,1,0,,,,,,0.0,1.0,0.33,0.0,0.67,0.0,,2,,,2.0,12.87998776009792
9911,b146268a04fe4431973ea194d3283afc,15,5,Khaling,1,Barshong,1,NA,4.0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,8.0,,,,,,,2,,0,1,0,,,,,,0.0,2.0,1.0,0.0,1.0,0.0,,2,,,2.0,12.87998776009792
9912,d683ca37c5524619b5f423d060cf2779,15,5,Khaling,1,Barshong,1,NA,3.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,2.0,,,,,,,2,,0,1,0,,,,,,10.0,10.0,0.33,0.0,9.67,0.0,,2,,,2.0,12.87998776009792
9913,651893e7c1c6421e927f0158d8f623da,15,5,Khaling,1,Barshong,1,NA,4.0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,2,,0,0,0,,,,,,0.0,,,,,0.0,,2,,,2.0,12.87998776009792
9914,913622cbd52444608cbed030d050f8f3,15,5,Khaling,1,Barshong,1,NA,2.0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,4.0,,,,,,,2,,0,1,0,,,,,,0.0,1.5,0.33,0.0,0.0,0.0,,2,,,2.0,12.87998776009792
9915,530b9959e30447dcb6e53763f4918cb1,15,5,Khaling,1,Barshong,1,NA,2.0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,2,,0,1,0,,,,,,0.0,0.7,0.7,,,0.0,,2,,,2.0,12.87998776009792
9916,7542b968d7f7419ca1c195d5e932341d,15,5,Khaling,1,Barshong,1,NA,3.0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,2,,1,1,0,0.25,0.25,,,0.25,0.0,0.55,0.55,,,0.0,,2,,,2.0,12.87998776009792
9917,fe882d9c3aa247579e84529a0e268ce0,15,5,Khaling,1,Barshong,1,NA,8.0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,4.0,,,,,,,2,,1,1,0,0.22,0.22,,,0.22,0.0,1.5,0.5,0.0,1.0,0.99,,2,,,2.0,12.87998776009792
9918,0a379630bf264214933f0198359bdbf4,15,5,Khaling,1,Barshong,1,NA,5.0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,3.0,,,,,,,2,,0,1,0,,,,,,0.0,4.0,2.0,0.0,2.0,0.0,,2,,,2.0,12.87998776009792
9919,5f1e0ec535394a0586dcf373ebce3802,15,5,Khaling,1,Barshong,1,NA,4.0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,4.0,,,,,,,2,,0,1,0,,,,,,0.0,2.0,0.48,0.0,1.4,0.0,,2,,,2.0,12.87998776009792
9920,18811c83e87a41f1a426132d44bb7e8d,15,5,Khaling,1,Barshong,1,NA,4.0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,2,,0,1,0,,,,,,0.0,1.7,0.33,0.0,0.0,0.0,,2,,,2.0,12.87998776009792
9921,abd7bff0d469421e9f5fc7855601c49f,15,5,Khaling,3,Brekha_Merengzor,1,NA,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,2,,0,1,0,,,,,,0.0,4.0,0.0,0.0,4.0,0.0,,2,,,2.0,14.666424418604654
9922,f051b31f026e4ee593e888faf1821d1f,15,5,Khaling,3,Brekha_Merengzor,1,NA,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,2,,0,1,0,,,,,,0.0,1.0,1.0,,,0.0,,2,,,2.0,14.666424418604654
9923,273c5036075840d09e9c9063dcfe1c1f,15,5,Khaling,3,Brekha_Merengzor,1,NA,5.0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0,0,0,0,0,,,3.0,,,,,,,2,,0,1,0,,,,,,0.0,3.0,1.0,0.0,2.0,0.0,,2,,,2.0,14.666424418604654
9924,44b47fb0078f42e4942e3420c9e19668,15,5,Khaling,3,Brekha_Merengzor,1,NA,4.0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,1.0,,,,,,,2,,0,0,0,,,,,,0.0,,,,,0.0,,2,,,2.0,14.666424418604654
9925,c670811268594d79bef1a6905fe268c5,15,5,Khaling,3,Brekha_Merengzor,1,NA,2.0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,4.0,,,,,,,2,,0,1,0,,,,,,0.0,0.5,0.5,,,0.0,,2,,,2.0,14.666424418604654
9926,efa6fd60492b4ea9878e658515f8f882,15,5,Khaling,3,Brekha_Merengzor,1,NA,4.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,2,,0,0,0,,,,,,0.0,,,,,0.0,,2,,,2.0,14.666424418604654
9927,bec215a365644b12839673bb967a93c0,15,5,Khaling,3,Brekha_Merengzor,1,NA,3.0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0,0,0,0,0,,,10.0,,,,,,,2,,1,1,0,0.25,0.0,0.0,0.25,0.25,0.0,9.0,3.0,6.0,,0.0,,2,,,2.0,14.666424418604654
9928,df8866c2c38b43d58f02f5bbaec94097,15,5,Khaling,3,Brekha_Merengzor,1,NA,6.0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0,,,3.0,,,,,1.0,,2,,1,1,0,0.25,0.0,0.0,0.25,0.25,0.0,20.0,0.99,0.0,19.01,0.33,,2,,,2.0,14.666424418604654
9929,5009f271634f4ab886edc3d184f29154,15,5,Khaling,3,Brekha_Merengzor,1,NA,2.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,2,,1,1,0,0.2,0.0,0.0,0.2,0.2,0.0,0.6,0.3,0.0,0.3,0.0,,2,,,2.0,14.666424418604654
9930,6b59cb67106246b2a1c4135df6855db4,15,5,Khaling,3,Brekha_Merengzor,1,NA,3.0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0,0,0,0,0,,,1.0,,,,,,,2,,0,1,0,,,,,,0.0,6.0,1.0,0.0,5.0,0.0,,2,,,2.0,14.666424418604654
9931,9e84013d027d462ea698db74acbbe8ad,15,5,Khaling,3,Brekha_Merengzor,1,NA,6.0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0,,,1.0,,,,,50.0,,2,,0,1,0,,,,,,0.0,3.0,0.33,0.0,2.67,0.0,,2,,,2.0,14.666424418604654
9932,24dccc5e76904fc0b54e51df7fdd74ea,15,5,Khaling,3,Brekha_Merengzor,1,NA,3.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0,,,7.0,,,,,4.0,,2,,0,1,0,,,,,,0.0,6.0,1.0,0.0,5.0,0.0,,2,,,2.0,14.666424418604654
9933,bf877ea005bf4d6db63eaa79b0da1c5e,15,5,Khaling,5,Jiri_Lemi,2,starting from liza village and stop at lemi chhamzor village.,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,,,,,,,,3.0,,2,,0,1,0,,,,,,0.0,0.35,0.35,,,0.0,,2,,,2.0,17.090287277701776
9934,795d39c83dd2437880fb6719325ee9bf,15,5,Khaling,5,Jiri_Lemi,2,starting from liza village and stop at lemi chhamzor village.,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,,2.0,,,,,,,,2,,0,1,0,,,,,,0.0,0.66,0.33,0.0,0.33,0.0,,2,,,2.0,17.090287277701776
9935,1970cce3efc6444abf2236bf22bdf8a0,15,5,Khaling,5,Jiri_Lemi,2,starting from liza village and stop at lemi chhamzor village.,1.0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0,0,0,0,0,,,2.0,,,,,,,2,,0,1,0,,,,,,0.0,1.0,1.0,,,0.0,,2,,,2.0,17.090287277701776
9936,cd7ff65b5edd4d4c86b4f9d2a05108bc,15,5,Khaling,5,Jiri_Lemi,2,starting from liza village and stop at lemi chhamzor village.,5.0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,2.0,,,,,,,2,,0,1,0,,,,,,0.0,1.0,1.0,,,0.0,,2,,,2.0,17.090287277701776
9937,69533d14b66a4ea582dbb1fdad8d5324,15,5,Khaling,5,Jiri_Lemi,2,starting from liza village and stop at lemi chhamzor village.,3.0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,9.0,,,,,,,2,,0,1,0,,,,,,0.0,12.0,1.0,0.0,11.0,0.0,,2,,,2.0,17.090287277701776
9938,5b7a8019af5d422cbfab38bc1d0fdee7,15,5,Khaling,5,Jiri_Lemi,2,starting from liza village and stop at lemi chhamzor village.,5.0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,2,,0,0,0,,,,,,0.0,,,,,0.0,,2,,,2.0,17.090287277701776
9939,ff4b9fa8621b48238ba66f6950c9aa81,15,5,Khaling,5,Jiri_Lemi,2,starting from liza village and stop at lemi chhamzor village.,4.0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,2,,0,0,0,,,,,,0.0,,,,,0.0,,2,,,2.0,17.090287277701776
9940,1537330dfeff456e87f2e13b0d7e94f1,15,5,Khaling,5,Jiri_Lemi,2,starting from liza village and stop at lemi chhamzor village.,4.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,10.0,,,,,,,1,8000.0,0,1,0,,,,,,0.0,3.0,1.32,0.0,1.68,0.0,,2,,,2.0,17.090287277701776
9941,ea7934444b0b4f04a3be751a456011ae,15,5,Khaling,5,Jiri_Lemi,2,starting from liza village and stop at lemi chhamzor village.,5.0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,2.0,,,,,,,2,,1,1,0,0.25,0.25,,,0.25,0.0,1.0,1.0,,,0.0,,2,,,2.0,17.090287277701776
9942,7ebf0a674b6b4ed68cca721d19905b40,15,5,Khaling,5,Jiri_Lemi,2,starting from liza village and stop at lemi chhamzor village.,2.0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,2.0,,,,,,,2,,1,1,0,0.4,0.4,,,0.4,0.0,4.0,0.6,1.0,2.4,0.0,,2,,,2.0,17.090287277701776
9943,3afd15837cb0443daef9b4dc6435b1ef,15,5,Khaling,5,Jiri_Lemi,2,starting from liza village and stop at lemi chhamzor village.,9.0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,7.0,,,,,,,1,20000.0,1,1,1,0.25,0.25,,,0.25,0.0,0.5,0.5,,,0.0,0.5,2,,,2.0,17.090287277701776
9944,a068616b1ae44213900dc645b9628780,15,5,Khaling,5,Jiri_Lemi,2,starting from liza village and stop at lemi chhamzor village.,3.0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,14.0,,,,,,,2,,1,1,1,0.25,0.25,,,0.25,0.0,0.66,0.66,,,0.0,0.15,2,,,2.0,17.090287277701776
9945,30d48f9c3f114133a8437ca3d23ab34c,15,6,Lumang,1,Chhengri_Doongmanma,1,NA,2.0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0,0,0,0,0,,,4.0,,,,,,,2,,0,1,0,,,,,,0.0,4.0,4.0,,,0.0,,2,,,2.0,16.401162790697672
9946,f85fc7c584ac4738b84b9afca2baee1c,15,6,Lumang,1,Chhengri_Doongmanma,1,NA,5.0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0,,,3.0,,,,,2.0,,2,,0,1,0,,,,,,0.0,1.65,1.32,0.0,0.3,0.0,,2,,,2.0,16.401162790697672
